business_id,name,categories,stars,postal_code
LF66oShCh30k5NOV6pPJTQ,Flyjin Café,"Coffee & Tea, Cafes, Restaurants, Bakeries, Juice Bars & Smoothies, Local Flavor, Food",4.5,H2Y
LFhvb4H5muJkyUhlTyormg,Jumak,"Korean, Restaurants",4.5,H3X 1T9
LFrAZrhpRDcXav1rH0Alrg,Viet Express,"Japanese, Sandwiches, Vietnamese, Restaurants",4.0,H4G 1W7
LHLueJBiFkQhbKzdsLh0Hw,Rôtisserie Kiri-Piri,"Portuguese, Barbeque, Restaurants",3.0,H2T 1R4
LHOa9n7JQCGgnMoA1NDbbw,Julieta Cuisine Latine,"Latin American, Restaurants, Breakfast & Brunch",4.5,H2S 1R1
LHx2ev83W834BFtY5BzlTw,McDonald's,"Fast Food, Restaurants, Burgers",3.0,H3C 2G6
LLOCKcFIKbeWmiyCGytBSg,Eggspectation,"Breakfast & Brunch, Restaurants",3.5,H3G 2R9
LMdWCdzswKGB-ceSjHtc9Q,Café Origine,"Cafes, Breakfast & Brunch, Sandwiches, American (Traditional), Restaurants, Food, Coffee & Tea",4.5,H2X 4C9
LO8sHpVLHfMS6QcJR8BZ7w,Pizza Pizza,"Pizza, Restaurants, Fast Food",2.0,H1Y 1X1
LOOgah4nTChVUfhOxKfmaQ,Foxy,"Canadian (New), Restaurants",4.0,H3J 1M1
LOrxnwNJgxHZ5xSPjAp4XQ,L'Appartement,"Restaurants, International, Nightlife, Lounges, Bars",2.5,H3C 1N6
LPjK0C7akiJ5BWVbZ96VqQ,Place Milton,"Salad, Restaurants, Breakfast & Brunch, Burgers, Sandwiches",3.5,H2X 1V6
LQBnLhZu1VaZ-dAGQx-g-w,Van Houtte,"Food, Coffee & Tea, Cafes, Restaurants",2.5,H3A 1R7
LRPp4mqZ0DLq9Vx-E2MnxA,Chez Mein,"Chinese, Restaurants",4.0,H2W 1X6
LRW8bLpQ7N5vjJPKNl85lg,O Bico,"Portuguese, Restaurants",3.5,H3K 1H9
LSPwq3J4WDHh6q3Cu0uMog,Régine Café,"Breakfast & Brunch, Restaurants",4.5,H1G 2L6
LU3G0WPftxwrPDi_jxj8-w,Sushi Pro,"Japanese, Food, Restaurants, International Grocery, Sushi Bars",4.0,H3K 1J8
LUd3UdlUvCr54H-7ttm0TQ,La Récolte,"Italian, Restaurants, Event Planning & Services, Caterers, Breakfast & Brunch, French",4.5,H2S 1G6
LVcf45xHK3RXnFnFgH4lAw,Pizza St-Laurent,"Pizza, Restaurants, Halal",2.0,H2X 3W2
LW7EEaacxj9_UyMVTocWEA,Bazar Café,"Breakfast & Brunch, Sandwiches, Restaurants, Moroccan",4.5,H2S 1R6
LWDWVUJnwSUyDWOmgW1rqQ,La Binerie Mont-Royal,"Breakfast & Brunch, Cafes, Canadian (New), Caribbean, French, American (Traditional), Restaurants",4.0,H2T 1R1
LYG5P2x74hIu-nAadv7PZA,Orange Burgers & Brunch,"Nightlife, Bars, Breakfast & Brunch, Restaurants, Burgers, Sports Bars",4.0,H2X 1B3
LZ0gCop-v5jOTmfGDQPVlA,Chez Claudette,"Canadian (New), Restaurants, Poutineries",3.5,H2T 1G7
LZpfW0R1pd6_DDwvjSuIgw,La Molisana,"Event Planning & Services, Venues & Event Spaces, Italian, Restaurants",3.0,H2C 1P7
LZvA9pglGyUWQ0sZJiOzXg,Wok Du Chef,"Chinese, Vietnamese, Restaurants",3.0,H2J 1Y1
Lbao9gRdsh4GmObsVqANPg,Restaurant Atma,"Restaurants, Indian",4.0,H2W 1Y3
LcFzbDnZ6y29f9ftoBj5nQ,Restaurant Prince,"French, Restaurants",4.0,H2J 2H4
LdD0yYLcHuamULrvZYY3Jg,Pégase,"French, Restaurants",4.5,H2H 1G6
Lg336EjCnjFLG898pBqwbA,Kiwa,"Korean, Asian Fusion, Restaurants",4.0,H4A 1E4
LgqGDQsUurUh6qUocPeSsQ,Malhi Sweets Indian Cuisine,"Pakistani, Indian, Restaurants, Middle Eastern",4.0,H3N 1G9
LhJ029cKY11BuL6q1p-wQw,Ciné Express,"Asian Fusion, Cafes, Restaurants",2.0,H3H 1M4
LhxfGvL-0AWf8vkwy9NGPw,Sushi Yu Mi,"Sushi Bars, Restaurants",4.0,H4A 1T1
LjDmo1YSiuRme9NfAGrvAg,Lucci Café,"Coffee & Tea, Event Planning & Services, Juice Bars & Smoothies, Cafes, Restaurants, Italian, Party & Event Planning, Food",4.5,H3J 1R5
LjE1TwsnrlpPGTve4_Il4w,Les Beaux Frères sur Beaubien,"Restaurants, French, Breakfast & Brunch, Mediterranean",3.5,H1Y 1G2
LkRSDF7gTNXg1OlNNBSVAA,Eduardo Duluth,"Italian, Restaurants",3.5,H2L 1A3
LkmRdUKz7cKNls3BpKHxRA,Emiliano's,"Restaurants, Mexican",3.5,H2Y 1T3
Lm4xNe2gWXsmd_qLVut95w,Café Toot,"Hookah Bars, Bars, Nightlife, Restaurants, Cafes",4.5,H3G 2B1
LmUSpXHq9OieVY8zpr88Sw,Dunn's Famous Decarie,"Delis, Restaurants, Salad, Sandwiches",3.5,H4P 2G8
LqU6N7VdRc6Z_SQbFCfqlQ,Gerry's Delicatessen,"Restaurants, Pizza, Sandwiches, Delis",3.0,H1W 1S9
LrrUpVdt6t2cnSJDId9ziw,L'Oeufrier - Saint-Henri,"Breakfast & Brunch, Sandwiches, Salad, Cafes, Restaurants",4.0,H4C 1P7
LsSDMaviIxMa_beKHr4nrQ,Queen Sheba,"Ethiopian, Restaurants",4.0,H2V 4E4
Lt1PsYjNMiZ5YMt3BXZ3Lg,Rôtisserie St-Hubert Express,"Chicken Shop, Canadian (New), Chicken Wings, Restaurants",3.0,H2X 3P9
LtKnPNxNAweSe7KYadnkzA,Restaurant Pho Hao,"Food, Food Delivery Services, Restaurants, Vietnamese",3.0,H3S 2A1
LtyoPfxpvcF_9e9wMoUi0w,Mandy's,"Restaurants, Canadian (New), Live/Raw Food, Salad, American (New), Cafes, Vegan, Soup",3.5,H4A 1S9
LtzrJrQEfIf1zI_aM5jMtQ,Seasoned Dreams,"Caribbean, Event Planning & Services, Caterers, Restaurants",3.5,H4E 4A1
LuLbt1cXEhcvyha00wCWZA,Château Kabab,"Kebab, Persian/Iranian, Middle Eastern, Restaurants, Halal",4.0,H3H 2L8
LwRkQm9x84j-DEOBmETyhA,Rodos Restaurant,"Festivals, Greek, Arts & Entertainment, Restaurants",5.0,H2V 4G9
Lxe5I1HL-SiH8mA1c6OUmQ,Aux Cinq Parfums,"Asian Fusion, Restaurants, Chinese, Thai",3.5,H4N 1K5
LxiwqfN59A1pDdYd7NyJQQ,Biirū,"Nightlife, Ramen, Restaurants, Bars, Japanese",4.0,H3A 2E4
LyAUyJmT02heOjQpzFEiLg,Café Cubano,"Cuban, Restaurants",4.0,H2S 1R2
M-5I4Wwa79lXsYlJnzDwgg,Zesto Resto Bar & Grill,"Diners, Restaurants, Nightlife, Bars, Breakfast & Brunch, Sandwiches, Food, Sports Bars, Pizza, Desserts",2.5,H3B 1B9
M-JeG20Ll_OLw9eMIGkKqw,Rotisserie Italienne,"Italian, Restaurants",3.5,H3H 1M3
M3ueL1pdvfmxC0dKbsF47A,Restaurant Icône,"Restaurants, Canadian (New)",4.5,H2X 2T6
M4372_M6P0O6jhwPdVcHOg,Agrikol,"Caribbean, Restaurants, Haitian, Cocktail Bars, Nightlife, Bars",4.0,H2L 3L6
M4Y8LZ5Ds3HXFAWtjBePQw,Salon G,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food",4.0,H2L 2C5
MAcOjLalR6CoxMLy9zohNQ,Bistro O'Quai,"Pizza, Nightlife, Bars, Bistros, Restaurants",4.0,H2Y 4B2
MDjnYXAHdFaySKL2LqbXmA,Amigo Express,"Automotive, French, Tours, Hotels & Travel, Travel Services, Transportation, Public Transportation, Car Share Services, Restaurants",3.5,H3G 2H1
MEoDTsA3Af6TLzB7Z_7oDw,Zushi Sushi,"Sushi Bars, Restaurants",3.0,H3H 1M2
MF7UkOk5iPa3yhGvvgwPJQ,Kamela,"Pizza, Restaurants, Arabian, Mediterranean, Moroccan",5.0,H2J 2B9
MF87Eq14oOy9An_bEXWDdg,Chef sur Appel,"Food Delivery Services, Fast Food, Food, Restaurants",3.5,H3G 2E8
MHi250R-7VQQya2I1cqQ3g,Café Bistro El Mundo,"Bistros, Coffee & Tea, Food, Restaurants",3.5,H2X 2H7
MIwZFWqm8jytQ0Or01EWkQ,Tandoori Mahal,"Indian, Restaurants, Italian",3.0,H2S 1J1
MNkykJJM2tXrYA_cMPkkUA,Tortilleria Maya,"Grocery, Food, Imported Food, Specialty Food, Ethnic Food, Restaurants, Delicatessen, Farmers Market, Mexican",4.0,H2S 3A2
MP2Z8Jp8pakh8khMqaGBpg,M.Mme,"Restaurants, Tapas/Small Plates, Nightlife, Bars, Canadian (New), Wine Bars",4.0,H2T 2N8
MSBND9JLWsONAEl36ZgW6g,L'Atelier,"Restaurants, French",4.0,H2T 1S1
MW4oUlTstLsUHhO87K1tXg,Café Myriade,"Restaurants, Coffee & Tea, Cafes, Food",4.0,H3B
MWz0bsc2-6owh93-i8p0zw,Laurea,"French, Restaurants, Canadian (New)",4.0,H2V 2K3
MY-rY-BUoQ9EVQJ5hCXnCA,Le Muscadin,"Restaurants, Italian",3.5,H3C 1H8
MZQGPCZQCRB0bDcRoDF5Ig,Le Festin du Capitaine,"Restaurants, Seafood, Asian Fusion, Cajun/Creole",3.5,H2Z 9Y9
MaI_EevMbWBUnK36L4pAng,Sir Winston Churchill Pub,"Bars, Nightlife, American (Traditional), Restaurants, Pubs",3.5,H3G 2B2
MbDMS-I2eHoEWR5XMZ9YxQ,Maneki Comptoir Asiat',"Pan Asian, Chinese, Japanese, Restaurants",4.0,H1W 1G3
MdcncFCUI2DKY5yKhDZLOg,Soleil de Saigon,"Vietnamese, Restaurants",4.0,H2G 1R9
MfFXyZrjoUsQ1sHUV7VD8A,Mr Puffs,"Desserts, Food, Coffee & Tea, Greek, Restaurants, Soul Food",4.5,H3S 1Y7
MfblbwLiA9A_6Kih-mBfag,Café Le Dépanneur,"Cafes, Restaurants",4.0,H2T 2K4
Mg2woU0AFrHGlp7qmlIHXA,Pizza Villa,"Italian, Restaurants, Pizza",4.0,H2G 2X2
MgNaMSjGH7Od_oIwPmjH5w,4saisons Sushi,"Restaurants, Japanese",3.0,H2L 1R1
MhFoFpLBx_Fy8gs9dlwtGA,Au Petit Extra,"Restaurants, French",4.0,H2L 1S7
MhINNBBwzGn4-n_YI67wog,MVP Bar Sportif,"Pizza, Tex-Mex, Nightlife, Restaurants, Bars, Sports Bars",3.0,H2X 1L4
MjWwjPErWyFU9nv6NQKYgA,Moishe's Steakhouse,"Restaurants, Steakhouses",4.0,H2W 1Y4
Mk7GmW4TQnDrBA8jJ08rWw,Chasse Galerie,"Canadian (New), Cocktail Bars, Bars, Nightlife, Restaurants",4.0,H2W 2M5
MkJYesEEena9U9aU7fJQJg,Rambla,"Nightlife, Restaurants, Spanish, Bars, Wine Bars, Tapas Bars",3.0,H2L 2H2
MmBiJCKvaJkC86ovcoEmFg,Les Belles Soeurs,"Burgers, Breakfast & Brunch, Coffee & Tea, Food, Restaurants",4.5,H2H 1N4
MmU8ak-uG-s1RbqXu13m0Q,3 Amigos,"Tex-Mex, Restaurants, Mexican",2.5,H3H 1L9
MomRUl6spJl7W-zkpV5Qmg,Universel,"Breakfast & Brunch, Steakhouses, Restaurants, Barbeque",3.5,H3B 1A4
MsgfS1iJMpxVIUfO-S4fcA,Atti Restaurant,"Korean, Restaurants",3.0,H3A 1T9
MwsYRaebHtaMR-_gFRL8ew,B Burger,"Restaurants, Halal, Burgers, Poutineries",5.0,H1H 5R2
Mx4NM97WIcizCJEzqU-gDQ,F+F Pizza,"Pizza, Food, Restaurants, Beer, Wine & Spirits",3.0,H4C
MyDFeohoa_sZoQHycqO3wA,La Station des Sports,"Restaurants, Bars, Burgers, French, Nightlife, Sports Bars, Barbeque",2.0,H3H 1M6
N0TfUwsO5hvwOkmPb2obLA,Tianxia Restaurant Coreen,"Asian Fusion, Korean, Restaurants",3.0,H3G 2E9
N0Tk9ORpX-gtbPNR0WoznQ,Tandem,"Restaurants, Mediterranean, French",4.5,H2R 1H6
N2jkccTp9wlTpGc1o9b29Q,Chez Catherine,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Creperies, Restaurants, Diners",4.5,H2Y 1H9
N3J76CRP2H52NUo4VFuS3A,Au Pain Doré,"Restaurants, Breakfast & Brunch, Food, Bakeries",4.0,H3A 1S4
N52YfkFdHjZpdUV_-nkJbw,Cosmo's,"Bars, Restaurants, Nightlife, Diners, Breakfast & Brunch, Sandwiches",4.5,H4A 1X4
N5dkbfyNWZPxOMWDiJp7TQ,Le Cheese Truck,"Food, Comfort Food, Food Trucks, Restaurants",4.0,H4A 1G8
N70p1-Jb_gwyJEeyEugcMQ,O Steak,"Steakhouses, Halal, Restaurants",4.0,H4N 2W2
N9AE0e7EfNh79mgaUyX5lg,Copper Branch,"Vegan, Restaurants, Organic Stores, Food, Gluten-Free, Breakfast & Brunch, Vegetarian, Fast Food",4.0,H2Z 1Z6
N9YyuTEBnWM1Day_Yuu97g,Paris Crêpes,"Restaurants, Creperies",3.0,H3G 2B2
NA8aT86htT8qKjO7lSKvsQ,Quesada Burritos & Tacos,"Restaurants, Mexican",4.5,H3T 1E1
NCRWrL6O9TcXdCLMxh3mSQ,La Belle Tonkinoise,"Comfort Food, Vietnamese, Asian Fusion, Restaurants, Pan Asian",4.0,H2E 1S2
NDV9KtRZrMvKJgjOI-mYrw,Omg Bistro,"Breakfast & Brunch, Italian, Restaurants, Diners",4.0,H1S
NEoCDeIo1EqSlHkQa-JYEg,Bis,"Italian, Modern European, Restaurants",4.0,H3G 1Z2
NIOdIiGUDYfPWZ04TXkJHA,Basha - Drummond,"Restaurants, Fast Food, Middle Eastern, Lebanese, Indian",2.5,H3B 1K1
NIsnu3gTZ4AzGM9THoiDlQ,Dumpling Shop,"Chinese, Dim Sum, Restaurants",2.5,H4A 1E4
NJNyDJlqw1RKHUQdV9YqWQ,Cabotins,"Breakfast & Brunch, French, Restaurants",4.0,H1V 1Z7
NJOtdjuLfRfg-Ddi7Au7Vw,Restaurant Papillon,"French, Pizza, Italian, Restaurants",3.0,H2Y 3R1
NMQb_TvWEOGkaZDrNC03wA,Kanbai,"Asian Fusion, Tapas/Small Plates, Chinese, Restaurants, Taiwanese",3.5,H3H 1M2
NNsNBLYBBV68XEoVeKoC7A,A Quinta,"Restaurants, Portuguese",3.5,H2K 1T6
NOd-AhQ-h0UNiFtXBivqhg,Pizzaiolle,"Restaurants, Pizza, Italian",4.0,H2J 2L7
NQBhCRbFKQOfyAY8kRYP8g,Café Replika,"Turkish, Cafes, Restaurants, Food",4.5,H2W 1E5
NWShdXN1oAc3Kp30YthUGg,La Ligne Rouge,"Restaurants, Fast Food, Greek",3.5,H2R
NXfyppB6lYMEN8ReQg4Ofg,Fushi Restaurant,"Restaurants, Asian Fusion",3.5,H3A 1G6
NZRBK1Qbv97FlHiFQ9TiLA,3 Amigos,"Restaurants, Nightlife, Tex-Mex, Noodles, Cocktail Bars, Bars, Seafood, Mexican",2.0,H2Z 2A7
NZdo--pELkhJQieQMH5BSg,Eggspectation,"Cafes, Restaurants, Breakfast & Brunch",3.0,H4P 2H2
NcZYVjg1gqDONZW6MTVA2Q,La Grand-Mère Poule,"Breakfast & Brunch, Restaurants",3.5,H1Y 1G3
Ne3HvBcZFUJvggPT2uNnuA,Saint-Houblon,"Brewpubs, Breweries, Nightlife, Food, Bars, Cocktail Bars, Restaurants, Pubs, Wine Bars, Brasseries",4.0,H3T 1X5
Ne_RFg5uyaCUS523Un3i7g,Cantinho de Lisboa,"Restaurants, Cafes, Grocery, Portuguese, Food",4.5,H2Y 2A6
Nf9YGbWIwNMEv41J52g3tQ,Comptoir Lyonnais,"French, Restaurants",4.0,H2L 2X1
NfQTfc22vHKsq-UA05nAHg,Comptoir 21,"Restaurants, Fish & Chips, British",4.0,H4G 1X4
NfbL91oFvP3dhvNka8rG5Q,Sumac,"Salad, Restaurants, Mediterranean, Canadian (New), Sandwiches, Middle Eastern",4.0,H4C 1P5
Nfovc-aKljzls-yDYfU2LQ,Sushi Q,"Restaurants, Sushi Bars",4.5,H3S 1P6
NjK53n6gjgWkm_YAyx6ECA,Atelier Asie,"Asian Fusion, Japanese, Ramen, Restaurants",4.5,H2Z 1G6
Nl7rJYLRrVZ89xuDtf4gFA,PFK,"Fast Food, Chicken Wings, Chicken Shop, Restaurants, Food, American (Traditional)",3.0,H4A 1T9
NmCe-aQABjaLbSNvAOYMuA,Brûlerie aux Quatre-Vents,"Breakfast & Brunch, Coffee & Tea, Restaurants, Food",4.0,H2L 1R1
NncsqhAElh0zykYdUULByg,HarBin Dumpling,"Restaurants, Canadian (New), Chinese, Dim Sum",3.5,H2T 1R6
NnqjTHreDwq3mEKp8Qp6pA,Restaurant Yas,"Restaurants, Barbeque, Mediterranean, Persian/Iranian",3.5,H4A 2A7
NowgyQnuTglDzHqa4iOK_A,Cristal No 1,"Restaurants, Vietnamese",3.5,H2Z 1J5
NquY6lJOBhJszVKmVkHbWg,Assado,"Portuguese, Restaurants",3.0,H2L 2H2
NrjzI_RhWLJBqWVustL2sQ,Buonanotte,"Nightlife, Italian, Dance Clubs, Restaurants",2.5,H2X 2V2
Nrpu_v4KqQhdnWlVbPjiiA,Trip de Bouffe,"Imported Food, Middle Eastern, Coffee & Tea, Restaurants, Lebanese, Food, Specialty Food, Bakeries, Ethnic Food",4.5,H2T 1P6
NrrIZ5IdYk8ejuGC7G81Gw,McDonald's,"Fast Food, Burgers, Restaurants",3.0,H3B 4G1
NuHMsgv4To_SFl4c6uqOnQ,Le Gout,"Restaurants, Food, Chinese",4.5,H4E 3H9
NuRHg3haZRSWNHv3BBxdMg,Van Houtte,"Cafes, Restaurants, Sandwiches, Coffee & Tea, Food",4.5,H3A 3L4
Nuaq4sjDvZqJgFf_sGhbMg,Chez Dallaire,"Cocktail Bars, Nightlife, Restaurants, Bars, Canadian (New), Pubs, Gastropubs",4.5,H3K 1W7
Nx1fjVoriTpPf2-pO8At8A,TABOO Cuisine Rebelle,"Poutineries, Restaurants, Burgers, Nightlife, Cocktail Bars, Bars",4.0,H3G 1W6
NxU3ISdejou9mCzuLoDGfg,Rose Sushi,"Restaurants, Japanese, Sushi Bars",4.5,H2W 2M3
NyaCUU3KwnXhvKqBLMrZbg,Chatime,"Bubble Tea, Restaurants, Food, Coffee & Tea, Taiwanese",4.0,H3H 1M1
O0_3Vb1753agUvTdzjtUEg,La Boîte Gourmande,"Desserts, Food, Restaurants, Coffee & Tea, Breakfast & Brunch",3.5,H2J 1E5
O1P4x0RgJWb6WaetkNqfEA,Adamo,"Restaurants, Pizza",4.0,H4C 1S5
O28T2sHKoAztys1jCAK63g,Ken Sushi,"Asian Fusion, Sushi Bars, Restaurants, Japanese",4.0,H2H 1J9
O2mEePJ50omKIQwb7szluw,Ém Cafe,"Cafes, Restaurants",3.5,H2V 4H1
O30WCHjhujdO4d6WN8S-MA,DUGOUT,"Patisserie/Cake Shop, Vegan, Restaurants, Coffee & Tea, Food, Bakeries, Cafes",5.0,H2W 1G6
O4wHbKOULHR7peTu8S4HFA,Kojax Souflaki,"Greek, Restaurants",3.5,H3G 1R1
O5QeA5coMVcCTkCVyv7sMA,Callao,"Peruvian, Restaurants",4.0,H2T 2N7
O5ghc-XP5nQ1EtoFev5NIg,Resto Végo,"Restaurants, Vegan, Vegetarian",4.0,H2X 3K6
O6IX6oOymijaQF-vgzauJA,Edwinas Grilled Cheese,"Cheese Shops, Specialty Food, Restaurants, Food, Sandwiches",4.0,H4A 1T8
O6hNyc1QaK-fcrVdUbt68Q,Ma Brasserie,"Breweries, Restaurants, Brasseries, Food",4.5,H2G 1Y4
O7uzVmRB8GDMU8XaX5l7Eg,Royal India,"Restaurants, Indian",3.0,H9H 2S6
O8Lo-36jwEgKOtBsOxfnuA,Madame Smith,"Bars, Restaurants, Nightlife, French",3.0,H1W 1T3
O8S5hYJ1SMc8fA4QBtVujA,La Bastringue,"Restaurants, Breakfast & Brunch, Sandwiches, Cafes, French",3.5,H2G 1K7
O9YKorcgivfAxzyzCJAKvg,Puca Puca,"Restaurants, Peruvian",4.5,H2T 1S1
OC6ak0Ht_FU-uG6uvBTXSg,The Halal Guys,"Restaurants, Food Stands, Middle Eastern, Halal",3.0,H2X 3K6
OFCvoGqjZ8LpFvRIIFA71Q,Vieux-Port Steakhouse,"Gluten-Free, Event Planning & Services, Steakhouses, Venues & Event Spaces, Restaurants",3.5,H2Y 1G2
OFnz2MK4kQsvCpIepaUnyw,À Table,"Restaurants, French",4.0,H3L 1T4
OGJkZG-jCRjHRxuZ3-yZwQ,Omma,"Restaurants, Korean",4.0,H2T 2K4
OJ31mKU9eFN9ndf6t1QLBA,Coco Choco,"Restaurants, Breakfast & Brunch",3.0,H8N
OKZZpePG48tKExe4ct_2bg,Maté Latte,"Restaurants, Coffee & Tea, Cafes, Food, Creperies, Breakfast & Brunch, Korean",4.5,H4A 1X3
OKt93u1HigXI7XrNbssztA,East Africa Restaurant,"Restaurants, Ethnic Food, Food, African, Specialty Food",4.0,H4A 1X7
OLg1IeS-QxZgNprQ4Hg9gg,Frite Alors,"American (Traditional), Restaurants, Belgian",3.5,H2X 2T6
OMIjMoNrmxFUSEKGYKVy4w,Schlouppe Bistrot Nakamichi,"Ramen, Restaurants, Noodles, Japanese",4.0,H3G 2J2
OMVzWMQOilHd9ysg75Smag,Charcuterie Varsovie,"Restaurants, Delis, Sandwiches, Food, Meat Shops, Grocery, Specialty Food, Bakeries, Delicatessen, Butcher",4.5,H1Y 2S6
OO9vWkVYBqhfx5mrbOdgbQ,Mee-Ho,"Tapas Bars, Restaurants, Mexican",3.0,H2S 2M3
OOuiSEAPV1eBpnMzEp6mog,Aux Îles Bleues,"Cuban, Restaurants, Seafood",4.5,H2L 1B6
OPlJ3ob-Advy9T2nomUiDg,DJ Poulet,"Chicken Shop, Restaurants",4.5,H2V 1J8
OSXpi4u9RZfWq1FZt5qG0w,Flyjin,"Coffee & Tea, Restaurants, Japanese, Cafes, Food",3.5,H2Y 2M3
OSf3MYAY0Y4PKZLpki7EZg,Well,"Coffee & Tea, Restaurants, Food, Breakfast & Brunch",4.5,H4G 1W8
OVDGshcmfb4_6hyIdCu5Xg,Nouille Express,"Restaurants, Chinese",3.5,H3G 1N1
OVshOji4RqcrfHQPSGVTTg,Ryô-tei,"Restaurants, Japanese",4.5,H2J 2L3
OWb7vlj9ocDvXLi5ZRfXeg,Chez An,"Vietnamese, Restaurants, Lebanese, Middle Eastern",3.0,H2L 1R7
OYmhgXMMmFdxLRyTazl-hg,El Zaziummm,"Tex-Mex, Mexican, Latin American, Restaurants",3.0,H2J 1H1
OZcUQI2LAxa8mCnNEOI-dQ,Le Kitchen,"Event Planning & Services, Gluten-Free, Caterers, Food, Breakfast & Brunch, Restaurants, Food Delivery Services, Vegan, Vegetarian, Cafes",4.5,H3J 1R5
O_6LcGyHZfP-OzQ0YBPnLg,Houston Avenue Bar & Grill,"Bars, Burgers, Nightlife, Restaurants, Barbeque, Steakhouses",2.5,H2Z 0A4
O_JuXGu88rG4T8G8SKe67A,Paul Patates,"Fast Food, Restaurants",4.0,H3K 2Y3
O_Yi95nUeeqSudiMlUfttQ,Restaurant Ethan,"Restaurants, Chinese",2.5,H2Z 1C1
O_viTWlhSkiF6szzk34qCQ,Bella Pizza,"Restaurants, Pizza",2.5,H2H 1W1
OaS6LSD58o-9zK2Zo_uA8A,Kebeh Kebab,"Middle Eastern, Restaurants, Kebab, Canadian (New), Syrian, Lebanese, Arabian",4.5,H3M 1L3
OatOHmJMq8b44cdz6L2N9A,Darbar,"Restaurants, Middle Eastern, Indian",4.0,H2X 1G3
OdHYF4rxY94qMz4AUaDxXA,Mozza Pâtes et Passions,"Canadian (New), Italian, Restaurants",4.0,H2L 2H5
OdjINFB2qGR57eWw2nwCsQ,Jellyfish Crudo + Charbon,"Modern European, Comfort Food, French, Restaurants",4.0,H3C 1W7
OgqCiD7tha_a42tQjxarag,Salon de Thé CHAÏ Tea Lounge,"Food, Cafes, Restaurants, Coffee & Tea, Desserts, Tea Rooms",4.0,H2X 2H7
Oi2k3en1Ip-D0n_jfGbvIQ,Artigiani Pizzeria & Cucina,"Restaurants, Italian, Pizza",4.0,H2J 2L5
OifqoyFyglfBdHmEtuJ7cg,Chalet Amu Jan,"Persian/Iranian, Middle Eastern, Restaurants",4.5,H4A 1Y4
OixAX9U7ukSgEc8SIzScow,Resto-Pub 100 Génies,"Burgers, Pizza, Bars, Pubs, Nightlife, Restaurants",4.0,H3C 6M8
Ok9vikKusbG_Ue9pJf6s3Q,La Capital Tacos,"Restaurants, Mexican",4.0,H2Z 1J5
OkXj4z3RfzY0b-g2Ehuq5g,Cachitos,"Food, Bakeries, Venezuelan, Restaurants, Cafes, Latin American",4.0,H2X 3V4
OlVXv4mMIrSbP1h8ye6O4w,Patisserie Wawel,"Polish, Food, Bakeries, Donuts, Restaurants",4.0,H3H 2G4
OmFXBWLv1DoFelP2-RLqFA,Confusion Tapas du Monde,"Tapas Bars, French, Restaurants",3.5,H2X 3K3
OnkB69hZH1Cky3TmWeFpOw,McDonald's,"Restaurants, Fast Food, Burgers",2.0,H3B 1B8
Oo1nQkuBnshQBy-iTpxiow,La Medusa,"Restaurants, Italian",3.5,H3G 1V7
OoOpg6jWz4lxjlAvgHT8wQ,Sushi Momo,"Vegan, Asian Fusion, Restaurants, Sushi Bars, Japanese",4.0,H2W 1G6
OpMGaD7tsUZzt19mfICO4A,180g,"Cafes, Books, Mags, Music & Video, Vinyl Records, Restaurants, Sandwiches, Shopping",5.0,H2S 3G9
OpYcHzNmEcsQ8vvk-ojDPw,Chez Chose,"French, Restaurants",4.5,H2J 2L4
Oq4XvfpZlfV_65m5KXRBmw,Moxies Grill and Bar,"Restaurants, Steakhouses, Bars, Canadian (New), American (Traditional), Lounges, Nightlife",3.5,H3B 0C3
Or23g875aIDTGNwKQASQgA,Candide,"French, Restaurants",4.5,H3J 2L6
Orj8-yuYR7WuVV1eGgv1Ow,Buck 15 Espresso,"Restaurants, Food, Cafes, Coffee & Tea",4.5,H4C 1N9
OtBGU6KOiTB07vzFdOBuZg,Bonanza Snack-Bar,"Fast Food, Restaurants, Sandwiches, American (Traditional)",4.5,H2S 1Z8
OtVC3faAuq7ygOBQLNvIcw,Pizzédélic,"Food Delivery Services, Restaurants, Pizza, Food",3.5,H2J 1Y3
OuBlNEyfJpxfq9SQgELiAA,Ludger,"Canadian (New), Bars, Nightlife, Restaurants, Lounges",3.5,H4C 1R2
OwTaknDZt2hZ6r5NSkwx0A,Pizzeria Martina,"Restaurants, Italian, Pizza",3.5,H4C 1G8
OwzyHYmS15-vtTbSvQLORw,Mamie Clafoutis,"Desserts, Coffee & Tea, Bakeries, Restaurants, Sandwiches, Food, Cafes",4.0,H3J 1N7
OxCk0Z034zwmOxLEjvCbFw,Burger King,"Fast Food, Burgers, Restaurants, Hot Dogs",1.5,H3B 1A6
OxICxqqF0ARE4Jsze60EAw,Essence,"Nightlife, Mediterranean, Lounges, Restaurants, Bars, International",3.5,H3A 2A6
OxdtXPaVBN_8eczTuYZhAA,Venice,"Hawaiian, Juice Bars & Smoothies, Salad, Restaurants, Food",4.0,H2Z 1S5
OxkW1Eco5R6l-krtkEhwhQ,Pendeli's Pizza,"Pizza, Restaurants",4.0,H3X 2C9
Oxz7xIKw2iJhxU-V_jpX7A,La Piazzetta,"Restaurants, Pizza, Italian",3.5,H2L 2G6
